Freq.	V(N004,N006)/-I(V2)-V(n006)/I(R5)
3.37287308658805e+002	(-3.87252194608984e+001dB,1.56286895549315e+001°)
3.38064836205918e+002	(-3.87237572130125e+001dB,1.56629368876389e+001°)
3.38844156139138e+002	(-3.87222887112979e+001dB,1.56972515556165e+001°)
3.39625272590344e+002	(-3.87208139311337e+001dB,1.57316336414798e+001°)
3.40408189700936e+002	(-3.87193328477380e+001dB,1.57660832274941e+001°)
3.41192911621864e+002	(-3.87178454364977e+001dB,1.58006003961312e+001°)
3.41979442513644e+002	(-3.87163516723937e+001dB,1.58351852290137e+001°)
3.42767786546385e+002	(-3.87148515306565e+001dB,1.58698378081455e+001°)
3.43557947899810e+002	(-3.87133449861919e+001dB,1.59045582148434e+001°)
3.44349930763273e+002	(-3.87118320137456e+001dB,1.59393465300270e+001°)
3.45143739335791e+002	(-3.87103125884777e+001dB,1.59742028352582e+001°)
3.45939377826056e+002	(-3.87087866848117e+001dB,1.60091272106919e+001°)
3.46736850452466e+002	(-3.87072542776682e+001dB,1.60441197372507e+001°)
3.47536161443140e+002	(-3.87057153413974e+001dB,1.60791804946960e+001°)
3.48337315035946e+002	(-3.87041698508425e+001dB,1.61143095636343e+001°)
3.49140315478520e+002	(-3.87026177801139e+001dB,1.61495070231716e+001°)
3.49945167028291e+002	(-3.87010591036526e+001dB,1.61847729529108e+001°)
3.50751873952501e+002	(-3.86994937957386e+001dB,1.62201074320434e+001°)
3.51560440528231e+002	(-3.86979218307346e+001dB,1.62555105398420e+001°)
3.52370871042420e+002	(-3.86963431826001e+001dB,1.62909823546285e+001°)
3.53183169791890e+002	(-3.86947578252139e+001dB,1.63265229544904e+001°)
3.53997341083367e+002	(-3.86931657328647e+001dB,1.63621324181861e+001°)
3.54813389233508e+002	(-3.86915668791107e+001dB,1.63978108229139e+001°)
3.55631318568918e+002	(-3.86899612379185e+001dB,1.64335582465676e+001°)
3.56451133426176e+002	(-3.86883487829314e+001dB,1.64693747662687e+001°)
3.57272838151861e+002	(-3.86867294878761e+001dB,1.65052604591737e+001°)
3.58096437102568e+002	(-3.86851033261551e+001dB,1.65412154016785e+001°)
3.58921934644937e+002	(-3.86834702713362e+001dB,1.65772396703501e+001°)
3.59749335155674e+002	(-3.86818302968250e+001dB,1.66133333413276e+001°)
3.60578643021574e+002	(-3.86801833757850e+001dB,1.66494964901289e+001°)
3.61409862639544e+002	(-3.86785294817075e+001dB,1.66857291927444e+001°)
3.62242998416630e+002	(-3.86768685874329e+001dB,1.67220315237937e+001°)
3.63078054770032e+002	(-3.86752006662933e+001dB,1.67584035586458e+001°)
3.63915036127138e+002	(-3.86735256910504e+001dB,1.67948453714661e+001°)
3.64753946925538e+002	(-3.86718436347940e+001dB,1.68313570368739e+001°)
3.65594791613055e+002	(-3.86701544702889e+001dB,1.68679386287128e+001°)
3.66437574647763e+002	(-3.86684581702220e+001dB,1.69045902204721e+001°)
3.67282300498015e+002	(-3.86667547071980e+001dB,1.69413118853604e+001°)
3.68128973642461e+002	(-3.86650440540653e+001dB,1.69781036969215e+001°)
3.68977598570080e+002	(-3.86633261829469e+001dB,1.70149657270135e+001°)
3.69828179780196e+002	(-3.86616010666112e+001dB,1.70518980486969e+001°)
3.70680721782505e+002	(-3.86598686772628e+001dB,1.70889007336775e+001°)
3.71535229097102e+002	(-3.86581289869433e+001dB,1.71259738531954e+001°)
3.72391706254497e+002	(-3.86563819682630e+001dB,1.71631174794345e+001°)
3.73250157795649e+002	(-3.86546275929417e+001dB,1.72003316826202e+001°)
3.74110588271982e+002	(-3.86528658332663e+001dB,1.72376165339366e+001°)
3.74973002245412e+002	(-3.86510966607971e+001dB,1.72749721028965e+001°)
3.75837404288372e+002	(-3.86493200479016e+001dB,1.73123984605000e+001°)
3.76703798983837e+002	(-3.86475359658984e+001dB,1.73498956753986e+001°)
3.77572190925344e+002	(-3.86457443866725e+001dB,1.73874638171945e+001°)
3.78442584717021e+002	(-3.86439452817839e+001dB,1.74251029546775e+001°)
3.79314984973609e+002	(-3.86421386227958e+001dB,1.74628131563857e+001°)
3.80189396320488e+002	(-3.86403243811890e+001dB,1.75005944905250e+001°)
3.81065823393700e+002	(-3.86385025281221e+001dB,1.75384470244411e+001°)
3.81944270839973e+002	(-3.86366730350770e+001dB,1.75763708259169e+001°)
3.82824743316749e+002	(-3.86348358732121e+001dB,1.76143659618887e+001°)
3.83707245492205e+002	(-3.86329910136081e+001dB,1.76524324988582e+001°)
3.84591782045280e+002	(-3.86311384273425e+001dB,1.76905705031819e+001°)
3.85478357665698e+002	(-3.86292780852530e+001dB,1.77287800404613e+001°)
3.86366977053995e+002	(-3.86274099584988e+001dB,1.77670611767523e+001°)
3.87257644921543e+002	(-3.86255340175962e+001dB,1.78054139765419e+001°)
3.88150365990574e+002	(-3.86236502332235e+001dB,1.78438385043977e+001°)
3.89045144994206e+002	(-3.86217585762952e+001dB,1.78823348252605e+001°)
3.89941986676469e+002	(-3.86198590171691e+001dB,1.79209030025452e+001°)
3.90840895792327e+002	(-3.86179515262808e+001dB,1.79595430996518e+001°)
3.91741877107708e+002	(-3.86160360740647e+001dB,1.79982551797605e+001°)
3.92644935399524e+002	(-3.86141126308777e+001dB,1.80370393055876e+001°)
3.93550075455702e+002	(-3.86121811669130e+001dB,1.80758955393267e+001°)
3.94457302075203e+002	(-3.86102416521263e+001dB,1.81148239423621e+001°)
3.95366620068052e+002	(-3.86082940569520e+001dB,1.81538245768750e+001°)
3.96278034255363e+002	(-3.86063383510237e+001dB,1.81928975030947e+001°)
3.97191549469364e+002	(-3.86043745045374e+001dB,1.82320427821407e+001°)
3.98107170553421e+002	(-3.86024024871249e+001dB,1.82712604737578e+001°)
3.99024902362065e+002	(-3.86004222685013e+001dB,1.83105506375298e+001°)
3.99944749761020e+002	(-3.85984338183013e+001dB,1.83499133326173e+001°)
4.00866717627226e+002	(-3.85964371062370e+001dB,1.83893486181268e+001°)
4.01790810848862e+002	(-3.85944321017049e+001dB,1.84288565521251e+001°)
4.02717034325381e+002	(-3.85924187741785e+001dB,1.84684371926363e+001°)
4.03645392967527e+002	(-3.85903970929719e+001dB,1.85080905970557e+001°)
4.04575891697365e+002	(-3.85883670273990e+001dB,1.85478168224949e+001°)
4.05508535448305e+002	(-3.85863285464570e+001dB,1.85876159250543e+001°)
4.06443329165134e+002	(-3.85842816193811e+001dB,1.86274879610870e+001°)
4.07380277804034e+002	(-3.85822262149279e+001dB,1.86674329856254e+001°)
4.08319386332613e+002	(-3.85801623025700e+001dB,1.87074510549925e+001°)
4.09260659729932e+002	(-3.85780898505910e+001dB,1.87475422225014e+001°)
4.10204102986527e+002	(-3.85760088280648e+001dB,1.87877065430252e+001°)
4.11149721104443e+002	(-3.85739192035909e+001dB,1.88279440700329e+001°)
4.12097519097250e+002	(-3.85718209457690e+001dB,1.88682548566869e+001°)
4.13047501990081e+002	(-3.85697140231995e+001dB,1.89086389558354e+001°)
4.13999674819650e+002	(-3.85675984042435e+001dB,1.89490964195129e+001°)
4.14954042634282e+002	(-3.85654740572659e+001dB,1.89896272993748e+001°)
4.15910610493941e+002	(-3.85633409505491e+001dB,1.90302316466524e+001°)
4.16869383470255e+002	(-3.85611990523788e+001dB,1.90709095121985e+001°)
4.17830366646541e+002	(-3.85590483308808e+001dB,1.91116609462261e+001°)
4.18793565117837e+002	(-3.85568887540251e+001dB,1.91524859982266e+001°)
4.19758983990926e+002	(-3.85547202897815e+001dB,1.91933847173760e+001°)
4.20726628384362e+002	(-3.85525429061197e+001dB,1.92343571525359e+001°)
4.21696503428500e+002	(-3.85503565708539e+001dB,1.92754033518339e+001°)
4.22668614265521e+002	(-3.85481612516413e+001dB,1.93165233626959e+001°)
4.23642966049459e+002	(-3.85459569161380e+001dB,1.93577172322476e+001°)
4.24619563946230e+002	(-3.85437435319251e+001dB,1.93989850070245e+001°)
4.25598413133660e+002	(-3.85415210665049e+001dB,1.94403267330607e+001°)
4.26579518801510e+002	(-3.85392894873800e+001dB,1.94817424560444e+001°)
4.27562886151503e+002	(-3.85370487618196e+001dB,1.95232322207371e+001°)
4.28548520397356e+002	(-3.85347988570141e+001dB,1.95647960713800e+001°)
4.29536426764804e+002	(-3.85325397402355e+001dB,1.96064340520142e+001°)
4.30526610491627e+002	(-3.85302713785202e+001dB,1.96481462057790e+001°)
4.31519076827681e+002	(-3.85279937389878e+001dB,1.96899325755818e+001°)
4.32513831034924e+002	(-3.85257067883638e+001dB,1.97317932030894e+001°)
4.33510878387444e+002	(-3.85234104938474e+001dB,1.97737281306878e+001°)
4.34510224171487e+002	(-3.85211048220134e+001dB,1.98157373988763e+001°)
4.35511873685484e+002	(-3.85187897395162e+001dB,1.98578210479784e+001°)
4.36515832240081e+002	(-3.85164652133276e+001dB,1.98999791186410e+001°)
4.37522105158167e+002	(-3.85141312095569e+001dB,1.99422116491289e+001°)
4.38530697774900e+002	(-3.85117876951020e+001dB,1.99845186791296e+001°)
4.39541615437739e+002	(-3.85094346360025e+001dB,2.00269002458760e+001°)
4.40554863506467e+002	(-3.85070719988459e+001dB,2.00693563875533e+001°)
4.41570447353226e+002	(-3.85046997497561e+001dB,2.01118871407747e+001°)
4.42588372362540e+002	(-3.85023178550166e+001dB,2.01544925421146e+001°)
4.43608643931346e+002	(-3.84999262806765e+001dB,2.01971726272364e+001°)
4.44631267469022e+002	(-3.84975249927141e+001dB,2.02399274311273e+001°)
4.45656248397416e+002	(-3.84951139571103e+001dB,2.02827569883742e+001°)
4.46683592150876e+002	(-3.84926931398488e+001dB,2.03256613331599e+001°)
4.47713304176275e+002	(-3.84902625065275e+001dB,2.03686404982952e+001°)
4.48745389933044e+002	(-3.84878220230611e+001dB,2.04116945168967e+001°)
4.49779854893200e+002	(-3.84853716548219e+001dB,2.04548234203529e+001°)
4.50816704541372e+002	(-3.84829113677340e+001dB,2.04980272408994e+001°)
4.51855944374834e+002	(-3.84804411269466e+001dB,2.05413060084534e+001°)
4.52897579903532e+002	(-3.84779608983121e+001dB,2.05846597542288e+001°)
4.53941616650114e+002	(-3.84754706469122e+001dB,2.06280885070599e+001°)
4.54988060149959e+002	(-3.84729703378359e+001dB,2.06715922952924e+001°)
4.56036915951207e+002	(-3.84704599367161e+001dB,2.07151711482422e+001°)
4.57088189614785e+002	(-3.84679394084190e+001dB,2.07588250927858e+001°)
4.58141886714444e+002	(-3.84654087181263e+001dB,2.08025541561125e+001°)
4.59198012836779e+002	(-3.84628678306366e+001dB,2.08463583640189e+001°)
4.60256573581266e+002	(-3.84603167109123e+001dB,2.08902377421623e+001°)
4.61317574560289e+002	(-3.84577553240740e+001dB,2.09341923161709e+001°)
4.62381021399170e+002	(-3.84551836344761e+001dB,2.09782221092451e+001°)
4.63446919736197e+002	(-3.84526016071772e+001dB,2.10223271458223e+001°)
4.64515275222658e+002	(-3.84500092065445e+001dB,2.10665074481647e+001°)
4.65586093522867e+002	(-3.84474063972651e+001dB,2.11107630387562e+001°)
4.66659380314197e+002	(-3.84447931438756e+001dB,2.11550939392680e+001°)
4.67735141287106e+002	(-3.84421694105369e+001dB,2.11995001698584e+001°)
4.68813382145173e+002	(-3.84395351618791e+001dB,2.12439817513865e+001°)
4.69894108605123e+002	(-3.84368903620024e+001dB,2.12885387028152e+001°)
4.70977326396860e+002	(-3.84342349750908e+001dB,2.13331710428316e+001°)
4.72063041263498e+002	(-3.84315689654155e+001dB,2.13778787897770e+001°)
4.73151258961387e+002	(-3.84288922969466e+001dB,2.14226619607393e+001°)
4.74241985260151e+002	(-3.84262049335900e+001dB,2.14675205720362e+001°)
4.75335225942712e+002	(-3.84235068393346e+001dB,2.15124546397144e+001°)
4.76430986805322e+002	(-3.84207979782571e+001dB,2.15574641794745e+001°)
4.77529273657597e+002	(-3.84180783139076e+001dB,2.16025492050947e+001°)
4.78630092322544e+002	(-3.84153478099968e+001dB,2.16477097302731e+001°)
4.79733448636595e+002	(-3.84126064303281e+001dB,2.16929457682779e+001°)
4.80839348449634e+002	(-3.84098541382507e+001dB,2.17382573307397e+001°)
4.81947797625032e+002	(-3.84070908975095e+001dB,2.17836444297109e+001°)
4.83058802039677e+002	(-3.84043166714023e+001dB,2.18291070754944e+001°)
4.84172367584004e+002	(-3.84015314234669e+001dB,2.18746452784607e+001°)
4.85288500162025e+002	(-3.83987351168725e+001dB,2.19202590474029e+001°)
4.86407205691366e+002	(-3.83959277149518e+001dB,2.19659483909880e+001°)
4.87528490103290e+002	(-3.83931091808981e+001dB,2.20117133169052e+001°)
4.88652359342737e+002	(-3.83902794776877e+001dB,2.20575538317035e+001°)
4.89778819368349e+002	(-3.83874385687683e+001dB,2.21034699425469e+001°)
4.90907876152506e+002	(-3.83845864166872e+001dB,2.21494616536214e+001°)
4.92039535681354e+002	(-3.83817229846129e+001dB,2.21955289701706e+001°)
4.93173803954838e+002	(-3.83788482353509e+001dB,2.22416718958038e+001°)
4.94310686986738e+002	(-3.83759621317171e+001dB,2.22878904336120e+001°)
4.95450190804692e+002	(-3.83730646363937e+001dB,2.23341845856442e+001°)
4.96592321450238e+002	(-3.83701557123014e+001dB,2.23805543540355e+001°)
4.97737084978837e+002	(-3.83672353217755e+001dB,2.24269997386082e+001°)
4.98884487459913e+002	(-3.83643034273890e+001dB,2.24735207392913e+001°)
5.00034534976879e+002	(-3.83613599918091e+001dB,2.25201173555832e+001°)
5.01187233627173e+002	(-3.83584049771910e+001dB,2.25667895849229e+001°)
5.02342589522287e+002	(-3.83554383463087e+001dB,2.26135374258364e+001°)
5.03500608787805e+002	(-3.83524600612748e+001dB,2.26603608743641e+001°)
5.04661297563428e+002	(-3.83494700840688e+001dB,2.27072599255169e+001°)
5.05824662003014e+002	(-3.83464683774414e+001dB,2.27542345757773e+001°)
5.06990708274604e+002	(-3.83434549031086e+001dB,2.28012848180672e+001°)
5.08159442560460e+002	(-3.83404296233269e+001dB,2.28484106462240e+001°)
5.09330871057094e+002	(-3.83373925000775e+001dB,2.28956120525265e+001°)
5.10504999975305e+002	(-3.83343434952810e+001dB,2.29428890284860e+001°)
5.11681835540206e+002	(-3.83312825708054e+001dB,2.29902415647326e+001°)
5.12861383991263e+002	(-3.83282096886115e+001dB,2.30376696515063e+001°)
5.14043651582324e+002	(-3.83251248105311e+001dB,2.30851732779815e+001°)
5.15228644581654e+002	(-3.83220278981943e+001dB,2.31327524320219e+001°)
5.16416369271968e+002	(-3.83189189132508e+001dB,2.31804071008750e+001°)
5.17606831950465e+002	(-3.83157978174456e+001dB,2.32281372713701e+001°)
5.18800038928858e+002	(-3.83126645722491e+001dB,2.32759429287992e+001°)
5.19995996533412e+002	(-3.83095191393035e+001dB,2.33238240582282e+001°)
5.21194711104976e+002	(-3.83063614798995e+001dB,2.33717806430166e+001°)
5.22396188999016e+002	(-3.83031915556498e+001dB,2.34198126667152e+001°)
5.23600436585646e+002	(-3.83000093278186e+001dB,2.34679201111302e+001°)
5.24807460249668e+002	(-3.82968147576941e+001dB,2.35161029574077e+001°)
5.26017266390601e+002	(-3.82936078065906e+001dB,2.35643611859984e+001°)
5.27229861422717e+002	(-3.82903884356223e+001dB,2.36126947760667e+001°)
5.28445251775075e+002	(-3.82871566060794e+001dB,2.36611037065027e+001°)
5.29663443891552e+002	(-3.82839122789802e+001dB,2.37095879546622e+001°)
5.30884444230882e+002	(-3.82806554153718e+001dB,2.37581474971859e+001°)
5.32108259266688e+002	(-3.82773859763237e+001dB,2.38067823100944e+001°)
5.33334895487514e+002	(-3.82741039227160e+001dB,2.38554923679828e+001°)
5.34564359396865e+002	(-3.82708092156761e+001dB,2.39042776454421e+001°)
5.35796657513234e+002	(-3.82675018157676e+001dB,2.39531381146351e+001°)
5.37031796370145e+002	(-3.82641816839523e+001dB,2.40020737481139e+001°)
5.38269782516180e+002	(-3.82608487810779e+001dB,2.40510845172261e+001°)
5.39510622515019e+002	(-3.82575030677969e+001dB,2.41001703920085e+001°)
5.40754322945472e+002	(-3.82541445048663e+001dB,2.41493313420005e+001°)
5.42000890401515e+002	(-3.82507730527790e+001dB,2.41985673351524e+001°)
5.43250331492324e+002	(-3.82473886722097e+001dB,2.42478783390921e+001°)
5.44502652842312e+002	(-3.82439913236410e+001dB,2.42972643201141e+001°)
5.45757861091161e+002	(-3.82405809678120e+001dB,2.43467252443908e+001°)
5.47015962893862e+002	(-3.82371575649023e+001dB,2.43962610756776e+001°)
5.48276964920744e+002	(-3.82337210755701e+001dB,2.44458717782532e+001°)
5.49540873857514e+002	(-3.82302714599920e+001dB,2.44955573141464e+001°)
5.50807696405293e+002	(-3.82268086787478e+001dB,2.45453176457209e+001°)
5.52077439280647e+002	(-3.82233326919380e+001dB,2.45951527330758e+001°)
5.53350109215626e+002	(-3.82198434598431e+001dB,2.46450625360394e+001°)
5.54625712957799e+002	(-3.82163409430059e+001dB,2.46950470142539e+001°)
5.55904257270292e+002	(-3.82128251011242e+001dB,2.47451061240206e+001°)
5.57185748931818e+002	(-3.82092958947347e+001dB,2.47952398233576e+001°)
5.58470194736718e+002	(-3.82057532836896e+001dB,2.48454480671904e+001°)
5.59757601494998e+002	(-3.82021972282389e+001dB,2.48957308108766e+001°)
5.61047976032358e+002	(-3.81986276883829e+001dB,2.49460880080785e+001°)
5.62341325190236e+002	(-3.81950446240861e+001dB,2.49965196115024e+001°)
5.63637655825841e+002	(-3.81914479955007e+001dB,2.50470255735052e+001°)
5.64936974812189e+002	(-3.81878377623120e+001dB,2.50976058440868e+001°)
5.66239289038139e+002	(-3.81842138845369e+001dB,2.51482603733755e+001°)
5.67544605408433e+002	(-3.81805763220892e+001dB,2.51989891102671e+001°)
5.68852930843727e+002	(-3.81769250348522e+001dB,2.52497920026601e+001°)
5.70164272280632e+002	(-3.81732599824643e+001dB,2.53006689967406e+001°)
5.71478636671752e+002	(-3.81695811248965e+001dB,2.53516200388249e+001°)
5.72796030985714e+002	(-3.81658884217323e+001dB,2.54026450730493e+001°)
5.74116462207212e+002	(-3.81621818329579e+001dB,2.54537440439414e+001°)
5.75439937337041e+002	(-3.81584613181055e+001dB,2.55049168935630e+001°)
5.76766463392134e+002	(-3.81547268367499e+001dB,2.55561635632286e+001°)
5.78096047405601e+002	(-3.81509783486577e+001dB,2.56074839939014e+001°)
5.79428696426764e+002	(-3.81472158134306e+001dB,2.56588781249983e+001°)
5.80764417521195e+002	(-3.81434391906428e+001dB,2.57103458949567e+001°)
5.82103217770754e+002	(-3.81396484398489e+001dB,2.57618872411276e+001°)
5.83445104273627e+002	(-3.81358435207222e+001dB,2.58135021003121e+001°)
5.84790084144362e+002	(-3.81320243925596e+001dB,2.58651904070664e+001°)
5.86138164513910e+002	(-3.81281910151373e+001dB,2.59169520965257e+001°)
5.87489352529658e+002	(-3.81243433476376e+001dB,2.59687871009497e+001°)
5.88843655355470e+002	(-3.81204813496561e+001dB,2.60206953528787e+001°)
5.90201080171725e+002	(-3.81166049807665e+001dB,2.60726767838342e+001°)
5.91561634175354e+002	(-3.81127142001025e+001dB,2.61247313228119e+001°)
5.92925324579880e+002	(-3.81088089673447e+001dB,2.61768588996802e+001°)
5.94292158615452e+002	(-3.81048892415904e+001dB,2.62290594413436e+001°)
5.95662143528890e+002	(-3.81009549824953e+001dB,2.62813328754391e+001°)
5.97035286583716e+002	(-3.80970061491961e+001dB,2.63336791269819e+001°)
5.98411595060198e+002	(-3.80930427009610e+001dB,2.63860981203357e+001°)
5.99791076255388e+002	(-3.80890645974041e+001dB,2.64385897798929e+001°)
6.01173737483156e+002	(-3.80850717976244e+001dB,2.64911540274095e+001°)
6.02559586074235e+002	(-3.80810642609268e+001dB,2.65437907841967e+001°)
6.03948629376257e+002	(-3.80770419466017e+001dB,2.65964999705210e+001°)
6.05340874753790e+002	(-3.80730048139349e+001dB,2.66492815054882e+001°)
6.06736329588382e+002	(-3.80689528221286e+001dB,2.67021353069273e+001°)
6.08135001278594e+002	(-3.80648859304496e+001dB,2.67550612917703e+001°)
6.09536897240045e+002	(-3.80608040981556e+001dB,2.68080593758698e+001°)
6.10942024905448e+002	(-3.80567072844311e+001dB,2.68611294736898e+001°)
