Freq.	V(n008)
2.40436280000650e+002	(6.49601504972836e+001dB,-3.68120118838532e+001°)
2.40990542868616e+002	(6.49529574520647e+001dB,-3.68753115446602e+001°)
2.41546083444450e+002	(6.49457431808464e+001dB,-3.69386519522508e+001°)
2.42102904673574e+002	(6.49385076574072e+001dB,-3.70020328278811e+001°)
2.42661009508198e+002	(6.49312508542499e+001dB,-3.70654538846545e+001°)
2.43220400907338e+002	(6.49239727440627e+001dB,-3.71289148347427e+001°)
2.43781081836831e+002	(6.49166733011409e+001dB,-3.71924153965008e+001°)
2.44343055269353e+002	(6.49093524980430e+001dB,-3.72559552777770e+001°)
2.44906324184430e+002	(6.49020103094145e+001dB,-3.73195341950318e+001°)
2.45470891568459e+002	(6.48946467072023e+001dB,-3.73831518493123e+001°)
2.46036760414718e+002	(6.48872616673927e+001dB,-3.74468079601521e+001°)
2.46603933723389e+002	(6.48798551622854e+001dB,-3.75105022266554e+001°)
2.47172414501568e+002	(6.48724271677324e+001dB,-3.75742343640175e+001°)
2.47742205763284e+002	(6.48649776583295e+001dB,-3.76380040792634e+001°)
2.48313310529512e+002	(6.48575066079036e+001dB,-3.77018110736442e+001°)
2.48885731828194e+002	(6.48500139918869e+001dB,-3.77656550547282e+001°)
2.49459472694250e+002	(6.48424997854295e+001dB,-3.78295357268015e+001°)
2.50034536169598e+002	(6.48349639629179e+001dB,-3.78934527883752e+001°)
2.50610925303166e+002	(6.48274065017679e+001dB,-3.79574059516571e+001°)
2.51188643150912e+002	(6.48198273743731e+001dB,-3.80213949011796e+001°)
2.51767692775840e+002	(6.48122265599471e+001dB,-3.80854193547215e+001°)
2.52348077248012e+002	(6.48046040331592e+001dB,-3.81494790048106e+001°)
2.52929799644569e+002	(6.47969597684078e+001dB,-3.82135735406465e+001°)
2.53512863049745e+002	(6.47892937454570e+001dB,-3.82777026774129e+001°)
2.54097270554884e+002	(6.47816059390904e+001dB,-3.83418661026033e+001°)
2.54683025258458e+002	(6.47738963257041e+001dB,-3.84060635101917e+001°)
2.55270130266078e+002	(6.47661648823455e+001dB,-3.84702945956860e+001°)
2.55858588690518e+002	(6.47584115881357e+001dB,-3.85345590636239e+001°)
2.56448403651725e+002	(6.47506364186496e+001dB,-3.85988565981009e+001°)
2.57039578276840e+002	(6.47428393501450e+001dB,-3.86631868848624e+001°)
2.57632115700211e+002	(6.47350203637093e+001dB,-3.87275496332725e+001°)
2.58226019063413e+002	(6.47271794364469e+001dB,-3.87919445298693e+001°)
2.58821291515262e+002	(6.47193165447576e+001dB,-3.88563712555459e+001°)
2.59417936211834e+002	(6.47114316679960e+001dB,-3.89208295049734e+001°)
2.60015956316480e+002	(6.47035247848147e+001dB,-3.89853189672528e+001°)
2.60615354999842e+002	(6.46955958740526e+001dB,-3.90498393306260e+001°)
2.61216135439873e+002	(6.46876449147627e+001dB,-3.91143902826164e+001°)
2.61818300821851e+002	(6.46796718857366e+001dB,-3.91789715074781e+001°)
2.62421854338396e+002	(6.46716767650630e+001dB,-3.92435826837934e+001°)
2.63026799189490e+002	(6.46636595365155e+001dB,-3.93082235189051e+001°)
2.63633138582490e+002	(6.46556201767699e+001dB,-3.93728936800902e+001°)
2.64240875732146e+002	(6.46475586649887e+001dB,-3.94375928460897e+001°)
2.64850013860622e+002	(6.46394749837391e+001dB,-3.95023207122421e+001°)
2.65460556197505e+002	(6.46313691116997e+001dB,-3.95670769509526e+001°)
2.66072505979832e+002	(6.46232410309347e+001dB,-3.96318612511648e+001°)
2.66685866452099e+002	(6.46150907214513e+001dB,-3.96966732887670e+001°)
2.67300640866282e+002	(6.46069181634761e+001dB,-3.97615127389399e+001°)
2.67916832481854e+002	(6.45987233406034e+001dB,-3.98263792934871e+001°)
2.68534444565802e+002	(6.45905062316878e+001dB,-3.98912726163331e+001°)
2.69153480392642e+002	(6.45822668207379e+001dB,-3.99561923978895e+001°)
2.69773943244443e+002	(6.45740050879414e+001dB,-4.00211383056526e+001°)
2.70395836410835e+002	(6.45657210159450e+001dB,-4.00861100188331e+001°)
2.71019163189035e+002	(6.45574145889357e+001dB,-4.01511072233678e+001°)
2.71643926883859e+002	(6.45490857859835e+001dB,-4.02161295748912e+001°)
2.72270130807741e+002	(6.45407345917155e+001dB,-4.02811767580682e+001°)
2.72897778280754e+002	(6.45323609896374e+001dB,-4.03462484495159e+001°)
2.73526872630621e+002	(6.45239649616994e+001dB,-4.04113443152910e+001°)
2.74157417192738e+002	(6.45155464927309e+001dB,-4.04764640357235e+001°)
2.74789415310189e+002	(6.45071055664507e+001dB,-4.05416072831100e+001°)
2.75422870333766e+002	(6.44986421641589e+001dB,-4.06067737142083e+001°)
2.76057785621984e+002	(6.44901562717882e+001dB,-4.06719630100586e+001°)
2.76694164541100e+002	(6.44816478754649e+001dB,-4.07371748510364e+001°)
2.77332010465133e+002	(6.44731169558574e+001dB,-4.08024088846941e+001°)
2.77971326775878e+002	(6.44645635004300e+001dB,-4.08676647953116e+001°)
2.78612116862926e+002	(6.44559874942255e+001dB,-4.09329422516218e+001°)
2.79254384123682e+002	(6.44473889207935e+001dB,-4.09982409119448e+001°)
2.79898131963385e+002	(6.44387677656326e+001dB,-4.10635604438829e+001°)
2.80543363795120e+002	(6.44301240170831e+001dB,-4.11289005295583e+001°)
2.81190083039842e+002	(6.44214576576295e+001dB,-4.11942608155995e+001°)
2.81838293126393e+002	(6.44127686747590e+001dB,-4.12596409755583e+001°)
2.82487997491519e+002	(6.44040570566029e+001dB,-4.13250406849577e+001°)
2.83139199579886e+002	(6.43953227867933e+001dB,-4.13904595914393e+001°)
2.83791902844103e+002	(6.43865658534815e+001dB,-4.14558973669852e+001°)
2.84446110744739e+002	(6.43777862437753e+001dB,-4.15213536757161e+001°)
2.85101826750338e+002	(6.43689839449927e+001dB,-4.15868281811748e+001°)
2.85759054337442e+002	(6.43601589446920e+001dB,-4.16523205464834e+001°)
2.86417796990605e+002	(6.43513112298075e+001dB,-4.17178304292856e+001°)
2.87078058202416e+002	(6.43424407883631e+001dB,-4.17833574917777e+001°)
2.87739841473514e+002	(6.43335476094630e+001dB,-4.18489014007264e+001°)
2.88403150312607e+002	(6.43246316803173e+001dB,-4.19144618099178e+001°)
2.89067988236494e+002	(6.43156929904830e+001dB,-4.19800383851960e+001°)
2.89734358770079e+002	(6.43067315297532e+001dB,-4.20456307920406e+001°)
2.90402265446391e+002	(6.42977472843724e+001dB,-4.21112386730185e+001°)
2.91071711806607e+002	(6.42887402454350e+001dB,-4.21768616977282e+001°)
2.91742701400063e+002	(6.42797104038448e+001dB,-4.22424995329071e+001°)
2.92415237784279e+002	(6.42706577469817e+001dB,-4.23081518224177e+001°)
2.93089324524978e+002	(6.42615822658068e+001dB,-4.23738182297405e+001°)
2.93764965196099e+002	(6.42524839515060e+001dB,-4.24394984179797e+001°)
2.94442163379821e+002	(6.42433627930131e+001dB,-4.25051920348711e+001°)
2.95120922666584e+002	(6.42342187824076e+001dB,-4.25708987453450e+001°)
2.95801246655100e+002	(6.42250519095106e+001dB,-4.26366181989025e+001°)
2.96483138952379e+002	(6.42158621672818e+001dB,-4.27023500623066e+001°)
2.97166603173747e+002	(6.42066495456089e+001dB,-4.27680939818980e+001°)
2.97851642942864e+002	(6.41974140354657e+001dB,-4.28338496087929e+001°)
2.98538261891740e+002	(6.41881556313238e+001dB,-4.28996166137470e+001°)
2.99226463660763e+002	(6.41788743242120e+001dB,-4.29653946447274e+001°)
2.99916251898709e+002	(6.41695701054102e+001dB,-4.30311833494249e+001°)
3.00607630262767e+002	(6.41602429688787e+001dB,-4.30969823902524e+001°)
3.01300602418556e+002	(6.41508929071780e+001dB,-4.31627914192818e+001°)
3.01995172040145e+002	(6.41415199135368e+001dB,-4.32286100909485e+001°)
3.02691342810074e+002	(6.41321239805956e+001dB,-4.32944380542952e+001°)
3.03389118419370e+002	(6.41227051040801e+001dB,-4.33602749758046e+001°)
3.04088502567571e+002	(6.41132632746960e+001dB,-4.34261204889825e+001°)
3.04789498962741e+002	(6.41037984898496e+001dB,-4.34919742673606e+001°)
3.05492111321494e+002	(6.40943107415461e+001dB,-4.35578359490359e+001°)
3.06196343369011e+002	(6.40848000248501e+001dB,-4.36237051895001e+001°)
3.06902198839058e+002	(6.40752663342787e+001dB,-4.36895816390755e+001°)
3.07609681474013e+002	(6.40657096657709e+001dB,-4.37554649553408e+001°)
3.08318795024878e+002	(6.40561300143212e+001dB,-4.38213547882305e+001°)
3.09029543251301e+002	(6.40465273763504e+001dB,-4.38872507949873e+001°)
3.09741929921600e+002	(6.40369017457565e+001dB,-4.39531526151726e+001°)
3.10455958812778e+002	(6.40272531202358e+001dB,-4.40190599107295e+001°)
3.11171633710544e+002	(6.40175814945754e+001dB,-4.40849723234217e+001°)
3.11888958409335e+002	(6.40078868657791e+001dB,-4.41508895074285e+001°)
3.12607936712337e+002	(6.39981692318692e+001dB,-4.42168111217990e+001°)
3.13328572431500e+002	(6.39884285895384e+001dB,-4.42827368154321e+001°)
3.14050869387563e+002	(6.39786649345538e+001dB,-4.43486662295469e+001°)
3.14774831410073e+002	(6.39688782652871e+001dB,-4.44145990204457e+001°)
3.15500462337404e+002	(6.39590685799461e+001dB,-4.44805348417416e+001°)
3.16227766016779e+002	(6.39492358754307e+001dB,-4.45464733369281e+001°)
3.16956746304290e+002	(6.39393801500588e+001dB,-4.46124141570006e+001°)
3.17687407064918e+002	(6.39295014039233e+001dB,-4.46783569628810e+001°)
3.18419752172553e+002	(6.39195996346719e+001dB,-4.47443013979506e+001°)
3.19153785510016e+002	(6.39096748405688e+001dB,-4.48102471079422e+001°)
3.19889510969080e+002	(6.38997270220568e+001dB,-4.48761937511882e+001°)
3.20626932450486e+002	(6.38897561771447e+001dB,-4.49421409684647e+001°)
3.21366053863971e+002	(6.38797623063700e+001dB,-4.50080884155017e+001°)
3.22106879128283e+002	(6.38697454108935e+001dB,-4.50740357505915e+001°)
3.22849412171203e+002	(6.38597054886920e+001dB,-4.51399826093757e+001°)
3.23593656929567e+002	(6.38496425417986e+001dB,-4.52059286526974e+001°)
3.24339617349288e+002	(6.38395565698352e+001dB,-4.52718735238344e+001°)
3.25087297385373e+002	(6.38294475741668e+001dB,-4.53378168760486e+001°)
3.25836701001947e+002	(6.38193155560450e+001dB,-4.54037583602583e+001°)
3.26587832172274e+002	(6.38091605162044e+001dB,-4.54696976223555e+001°)
3.27340694878777e+002	(6.37989824574939e+001dB,-4.55356343207966e+001°)
3.28095293113057e+002	(6.37887813811432e+001dB,-4.56015681016403e+001°)
3.28851630875921e+002	(6.37785572886255e+001dB,-4.56674986109791e+001°)
3.29609712177396e+002	(6.37683101827744e+001dB,-4.57334255025053e+001°)
3.30369541036752e+002	(6.37580400677828e+001dB,-4.57993484375998e+001°)
3.31131121482529e+002	(6.37477469436351e+001dB,-4.58652670475844e+001°)
3.31894457552548e+002	(6.37374308164794e+001dB,-4.59311810040446e+001°)
3.32659553293942e+002	(6.37270916864367e+001dB,-4.59970899360703e+001°)
3.33426412763172e+002	(6.37167295594004e+001dB,-4.60629935105166e+001°)
3.34195040026051e+002	(6.37063444392809e+001dB,-4.61288913792582e+001°)
3.34965439157764e+002	(6.36959363280606e+001dB,-4.61947831793928e+001°)
3.35737614242891e+002	(6.36855052316036e+001dB,-4.62606685731342e+001°)
3.36511569375427e+002	(6.36750511560221e+001dB,-4.63265472229890e+001°)
3.37287308658805e+002	(6.36645741032966e+001dB,-4.63924187614595e+001°)
3.38064836205918e+002	(6.36540740796524e+001dB,-4.64582828488474e+001°)
3.38844156139138e+002	(6.36435510893897e+001dB,-4.65241391306290e+001°)
3.39625272590344e+002	(6.36330051406474e+001dB,-4.65899872775162e+001°)
3.40408189700936e+002	(6.36224362360571e+001dB,-4.66558269204286e+001°)
3.41192911621864e+002	(6.36118443838690e+001dB,-4.67216577279657e+001°)
3.41979442513644e+002	(6.36012295893503e+001dB,-4.67874793464792e+001°)
3.42767786546385e+002	(6.35905918583839e+001dB,-4.68532914251253e+001°)
3.43557947899810e+002	(6.35799311995694e+001dB,-4.69190936307449e+001°)
3.44349930763273e+002	(6.35692476185478e+001dB,-4.69848856079567e+001°)
3.45143739335791e+002	(6.35585411222799e+001dB,-4.70506670092000e+001°)
3.45939377826056e+002	(6.35478117193679e+001dB,-4.71164374971199e+001°)
3.46736850452466e+002	(6.35370594168865e+001dB,-4.71821967221766e+001°)
3.47536161443140e+002	(6.35262842232108e+001dB,-4.72479443426447e+001°)
3.48337315035946e+002	(6.35154861455553e+001dB,-4.73136800071195e+001°)
3.49140315478520e+002	(6.35046651920674e+001dB,-4.73794033694432e+001°)
3.49945167028291e+002	(6.34938213732385e+001dB,-4.74451140988772e+001°)
3.50751873952501e+002	(6.34829546962956e+001dB,-4.75108118399377e+001°)
3.51560440528231e+002	(6.34720651711544e+001dB,-4.75764962550433e+001°)
3.52370871042420e+002	(6.34611528065702e+001dB,-4.76421669969270e+001°)
3.53183169791890e+002	(6.34502176132687e+001dB,-4.77078237312064e+001°)
3.53997341083367e+002	(6.34392596001306e+001dB,-4.77734661088202e+001°)
3.54813389233508e+002	(6.34282787776612e+001dB,-4.78390937911331e+001°)
3.55631318568918e+002	(6.34172751545434e+001dB,-4.79047064249000e+001°)
3.56451133426176e+002	(6.34062487441466e+001dB,-4.79703036897488e+001°)
3.57272838151861e+002	(6.33951995556147e+001dB,-4.80358852331813e+001°)
3.58096437102568e+002	(6.33841275990372e+001dB,-4.81014507082270e+001°)
3.58921934644937e+002	(6.33730328874408e+001dB,-4.81669997882156e+001°)
3.59749335155674e+002	(6.33619154320426e+001dB,-4.82325321319237e+001°)
3.60578643021574e+002	(6.33507752439672e+001dB,-4.82980473961466e+001°)
3.61409862639544e+002	(6.33396123345666e+001dB,-4.83635452380554e+001°)
3.62242998416630e+002	(6.33284267171114e+001dB,-4.84290253277852e+001°)
3.63078054770032e+002	(6.33172184034271e+001dB,-4.84944873234982e+001°)
3.63915036127138e+002	(6.33059874065578e+001dB,-4.85599308911961e+001°)
3.64753946925538e+002	(6.32947337391280e+001dB,-4.86253556925101e+001°)
3.65594791613055e+002	(6.32834574139847e+001dB,-4.86907613894948e+001°)
3.66437574647763e+002	(6.32721584445366e+001dB,-4.87561476471920e+001°)
3.67282300498015e+002	(6.32608368440942e+001dB,-4.88215141286817e+001°)
3.68128973642461e+002	(6.32494926278431e+001dB,-4.88868605100045e+001°)
3.68977598570080e+002	(6.32381258078943e+001dB,-4.89521864428082e+001°)
3.69828179780196e+002	(6.32267363998862e+001dB,-4.90174916041890e+001°)
3.70680721782505e+002	(6.32153244160715e+001dB,-4.90827756444084e+001°)
3.71535229097102e+002	(6.32038898748160e+001dB,-4.91480382590131e+001°)
3.72391706254497e+002	(6.31924327872031e+001dB,-4.92132790869904e+001°)
3.73250157795649e+002	(6.31809531713803e+001dB,-4.92784978200225e+001°)
3.74110588271982e+002	(6.31694510405201e+001dB,-4.93436941106428e+001°)
3.74973002245412e+002	(6.31579264115828e+001dB,-4.94088676392605e+001°)
3.75837404288372e+002	(6.31463792988477e+001dB,-4.94740180645710e+001°)
3.76703798983837e+002	(6.31348097203562e+001dB,-4.95391450731246e+001°)
3.77572190925344e+002	(6.31232176908346e+001dB,-4.96042483248211e+001°)
3.78442584717021e+002	(6.31116032271568e+001dB,-4.96693274950353e+001°)
3.79314984973609e+002	(6.30999663464100e+001dB,-4.97343822597309e+001°)
3.80189396320488e+002	(6.30883070646342e+001dB,-4.97994122856689e+001°)
3.81065823393700e+002	(6.30766253996738e+001dB,-4.98644172525496e+001°)
3.81944270839973e+002	(6.30649213686355e+001dB,-4.99293968333124e+001°)
3.82824743316749e+002	(6.30531949888523e+001dB,-4.99943507016001e+001°)
3.83707245492205e+002	(6.30414462781823e+001dB,-5.00592785341181e+001°)
3.84591782045280e+002	(6.30296752543939e+001dB,-5.01241800058402e+001°)
3.85478357665698e+002	(6.30178819360851e+001dB,-5.01890547972626e+001°)
3.86366977053995e+002	(6.30060663417667e+001dB,-5.02539025872090e+001°)
3.87257644921543e+002	(6.29942284904576e+001dB,-5.03187230575280e+001°)
3.88150365990574e+002	(6.29823683989200e+001dB,-5.03835158711348e+001°)
3.89045144994206e+002	(6.29704860881607e+001dB,-5.04482807236902e+001°)
3.89941986676469e+002	(6.29585815775255e+001dB,-5.05130172967295e+001°)
3.90840895792327e+002	(6.29466548853492e+001dB,-5.05777252627148e+001°)
3.91741877107708e+002	(6.29347060314053e+001dB,-5.06424043046315e+001°)
3.92644935399524e+002	(6.29227350362916e+001dB,-5.07070541111665e+001°)
3.93550075455702e+002	(6.29107419192786e+001dB,-5.07716743594037e+001°)
3.94457302075203e+002	(6.28987267022878e+001dB,-5.08362647468949e+001°)
3.95366620068052e+002	(6.28866894037907e+001dB,-5.09008249423984e+001°)
3.96278034255363e+002	(6.28746300449100e+001dB,-5.09653546351619e+001°)
3.97191549469364e+002	(6.28625486484633e+001dB,-5.10298535274061e+001°)
3.98107170553421e+002	(6.28504452323572e+001dB,-5.10943212804587e+001°)
3.99024902362065e+002	(6.28383198210204e+001dB,-5.11587576079349e+001°)
3.99944749761020e+002	(6.28261724345682e+001dB,-5.12231621874308e+001°)
4.00866717627226e+002	(6.28140030939354e+001dB,-5.12875347022934e+001°)
4.01790810848862e+002	(6.28018118223378e+001dB,-5.13518748537751e+001°)
4.02717034325381e+002	(6.27895986416986e+001dB,-5.14161823317216e+001°)
4.03645392967527e+002	(6.27773635735549e+001dB,-5.14804568219090e+001°)
4.04575891697365e+002	(6.27651066411193e+001dB,-5.15446980231626e+001°)
4.05508535448305e+002	(6.27528278669094e+001dB,-5.16089056277597e+001°)
4.06443329165134e+002	(6.27405272736524e+001dB,-5.16730793289140e+001°)
4.07380277804034e+002	(6.27282048851370e+001dB,-5.17372188279160e+001°)
4.08319386332613e+002	(6.27158607235951e+001dB,-5.18013238122733e+001°)
4.09260659729932e+002	(6.27034948137943e+001dB,-5.18653939899448e+001°)
4.10204102986527e+002	(6.26911071783570e+001dB,-5.19294290501763e+001°)
4.11149721104443e+002	(6.26786978409775e+001dB,-5.19934286904217e+001°)
4.12097519097250e+002	(6.26662668266936e+001dB,-5.20573926187378e+001°)
4.13047501990081e+002	(6.26538141595747e+001dB,-5.21213205343463e+001°)
4.13999674819650e+002	(6.26413398635956e+001dB,-5.21852121349101e+001°)
4.14954042634282e+002	(6.26288439632087e+001dB,-5.22490671214172e+001°)
4.15910610493941e+002	(6.26163264844773e+001dB,-5.23128852079164e+001°)
4.16869383470255e+002	(6.26037874508050e+001dB,-5.23766660850891e+001°)
4.17830366646541e+002	(6.25912268883348e+001dB,-5.24404094663263e+001°)
4.18793565117837e+002	(6.25786448219846e+001dB,-5.25041150538867e+001°)
4.19758983990926e+002	(6.25660412774157e+001dB,-5.25677825557506e+001°)
4.20726628384362e+002	(6.25534162804706e+001dB,-5.26314116808270e+001°)
4.21696503428500e+002	(6.25407698580126e+001dB,-5.26950021462382e+001°)
4.22668614265521e+002	(6.25281020345642e+001dB,-5.27585536482537e+001°)
4.23642966049459e+002	(6.25154128370783e+001dB,-5.28220659035163e+001°)
4.24619563946230e+002	(6.25027022915488e+001dB,-5.28855386198108e+001°)
4.25598413133660e+002	(6.24899704255529e+001dB,-5.29489715180828e+001°)
4.26579518801510e+002	(6.24772172654523e+001dB,-5.30123643081549e+001°)
4.27562886151503e+002	(6.24644428375046e+001dB,-5.30757166983206e+001°)
4.28548520397356e+002	(6.24516471706268e+001dB,-5.31390284196591e+001°)
4.29536426764804e+002	(6.24388302897852e+001dB,-5.32022991680078e+001°)
4.30526610491627e+002	(6.24259922239594e+001dB,-5.32655286739411e+001°)
4.31519076827681e+002	(6.24131330011997e+001dB,-5.33287166594048e+001°)
4.32513831034924e+002	(6.24002526483681e+001dB,-5.33918628353022e+001°)
4.33510878387444e+002	(6.23873511933167e+001dB,-5.34549669207547e+001°)
4.34510224171487e+002	(6.23744286656774e+001dB,-5.35180286502893e+001°)
4.35511873685484e+002	(6.23614850928215e+001dB,-5.35810477378153e+001°)
