Freq.	V(n001)/-I(I2)
3.63078054770032e+002	(1.19148206967002e+002dB,-7.76911998822341e-001°)
3.63915036127138e+002	(1.19148093210407e+002dB,-7.77006835873737e-001°)
3.64753946925538e+002	(1.19147979801971e+002dB,-7.77103265378013e-001°)
3.65594791613055e+002	(1.19147866741254e+002dB,-7.77201299491070e-001°)
3.66437574647763e+002	(1.19147754027780e+002dB,-7.77300950557016e-001°)
3.67282300498015e+002	(1.19147641661071e+002dB,-7.77402230866220e-001°)
3.68128973642461e+002	(1.19147529640656e+002dB,-7.77505152611934e-001°)
3.68977598570080e+002	(1.19147417966072e+002dB,-7.77609727866719e-001°)
3.69828179780196e+002	(1.19147306636816e+002dB,-7.77715968927813e-001°)
3.70680721782505e+002	(1.19147195652400e+002dB,-7.77823887947817e-001°)
3.71535229097102e+002	(1.19147085012346e+002dB,-7.77933496921999e-001°)
3.72391706254497e+002	(1.19146974716137e+002dB,-7.78044808093989e-001°)
3.73250157795649e+002	(1.19146864763292e+002dB,-7.78157833377274e-001°)
3.74110588271982e+002	(1.19146755153287e+002dB,-7.78272584943715e-001°)
3.74973002245412e+002	(1.19146645885627e+002dB,-7.78389074698303e-001°)
3.75837404288372e+002	(1.19146536959774e+002dB,-7.78507314790034e-001°)
3.76703798983837e+002	(1.19146428375230e+002dB,-7.78627317045271e-001°)
3.77572190925344e+002	(1.19146320131467e+002dB,-7.78749093444886e-001°)
3.78442584717021e+002	(1.19146212227958e+002dB,-7.78872655891140e-001°)
3.79314984973609e+002	(1.19146104664165e+002dB,-7.78998016330618e-001°)
3.80189396320488e+002	(1.19145997439559e+002dB,-7.79125186580323e-001°)
3.81065823393700e+002	(1.19145890553603e+002dB,-7.79254178467251e-001°)
3.81944270839973e+002	(1.19145784005750e+002dB,-7.79385003824260e-001°)
3.82824743316749e+002	(1.19145677795451e+002dB,-7.79517674460963e-001°)
3.83707245492205e+002	(1.19145571922162e+002dB,-7.79652202086116e-001°)
3.84591782045280e+002	(1.19145466385322e+002dB,-7.79788598483754e-001°)
3.85478357665698e+002	(1.19145361184368e+002dB,-7.79926875398175e-001°)
3.86366977053995e+002	(1.19145256318744e+002dB,-7.80067044467589e-001°)
3.87257644921543e+002	(1.19145151787892e+002dB,-7.80209117298641e-001°)
3.88150365990574e+002	(1.19145047591229e+002dB,-7.80353105624220e-001°)
3.89045144994206e+002	(1.19144943728185e+002dB,-7.80499021021415e-001°)
3.89941986676469e+002	(1.19144840198178e+002dB,-7.80646875116789e-001°)
3.90840895792327e+002	(1.19144737000652e+002dB,-7.80796679314881e-001°)
3.91741877107708e+002	(1.19144634134987e+002dB,-7.80948445367289e-001°)
3.92644935399524e+002	(1.19144531600616e+002dB,-7.81102184670528e-001°)
3.93550075455702e+002	(1.19144429396956e+002dB,-7.81257908639550e-001°)
3.94457302075203e+002	(1.19144327523399e+002dB,-7.81415628836932e-001°)
3.95366620068052e+002	(1.19144225979347e+002dB,-7.81575356689408e-001°)
3.96278034255363e+002	(1.19144124764211e+002dB,-7.81737103529060e-001°)
3.97191549469364e+002	(1.19144023877367e+002dB,-7.81900880863450e-001°)
3.98107170553421e+002	(1.19143923318230e+002dB,-7.82066699918760e-001°)
3.99024902362065e+002	(1.19143823086170e+002dB,-7.82234572133104e-001°)
3.99944749761020e+002	(1.19143723180585e+002dB,-7.82404508754076e-001°)
4.00866717627226e+002	(1.19143623600853e+002dB,-7.82576521083062e-001°)
4.01790810848862e+002	(1.19143524346366e+002dB,-7.82750620313524e-001°)
4.02717034325381e+002	(1.19143425416483e+002dB,-7.82926817778092e-001°)
4.03645392967527e+002	(1.19143326810592e+002dB,-7.83105124608327e-001°)
4.04575891697365e+002	(1.19143228528059e+002dB,-7.83285552010189e-001°)
4.05508535448305e+002	(1.19143130568249e+002dB,-7.83468111160690e-001°)
4.06443329165134e+002	(1.19143032930526e+002dB,-7.83652813192843e-001°)
4.07380277804034e+002	(1.19142935614265e+002dB,-7.83839669149930e-001°)
4.08319386332613e+002	(1.19142838618811e+002dB,-7.84028690194742e-001°)
4.09260659729932e+002	(1.19142741943535e+002dB,-7.84219887288308e-001°)
4.10204102986527e+002	(1.19142645587778e+002dB,-7.84413271563765e-001°)
4.11149721104443e+002	(1.19142549550894e+002dB,-7.84608853996700e-001°)
4.12097519097250e+002	(1.19142453832240e+002dB,-7.84806645520416e-001°)
4.13047501990081e+002	(1.19142358431156e+002dB,-7.85006657136405e-001°)
4.13999674819650e+002	(1.19142263346981e+002dB,-7.85208899798564e-001°)
4.14954042634282e+002	(1.19142168579076e+002dB,-7.85413384302228e-001°)
4.15910610493941e+002	(1.19142074126747e+002dB,-7.85620121721425e-001°)
4.16869383470255e+002	(1.19141979989362e+002dB,-7.85829122723802e-001°)
4.17830366646541e+002	(1.19141886166234e+002dB,-7.86040398271903e-001°)
4.18793565117837e+002	(1.19141792656707e+002dB,-7.86253959099494e-001°)
4.19758983990926e+002	(1.19141699460094e+002dB,-7.86469816080635e-001°)
4.20726628384362e+002	(1.19141606575742e+002dB,-7.86687979868448e-001°)
4.21696503428500e+002	(1.19141514002963e+002dB,-7.86908461256861e-001°)
4.22668614265521e+002	(1.19141421741077e+002dB,-7.87131270988423e-001°)
4.23642966049459e+002	(1.19141329789409e+002dB,-7.87356419707455e-001°)
4.24619563946230e+002	(1.19141238147271e+002dB,-7.87583918116971e-001°)
4.25598413133660e+002	(1.19141146813987e+002dB,-7.87813776814193e-001°)
4.26579518801510e+002	(1.19141055788865e+002dB,-7.88046006439366e-001°)
4.27562886151503e+002	(1.19140965071210e+002dB,-7.88280617625988e-001°)
4.28548520397356e+002	(1.19140874660345e+002dB,-7.88517620870614e-001°)
4.29536426764804e+002	(1.19140784555568e+002dB,-7.88757026761486e-001°)
4.30526610491627e+002	(1.19140694756186e+002dB,-7.88998845816757e-001°)
4.31519076827681e+002	(1.19140605261495e+002dB,-7.89243088578778e-001°)
4.32513831034924e+002	(1.19140516070812e+002dB,-7.89489765427195e-001°)
4.33510878387444e+002	(1.19140427183429e+002dB,-7.89738886864674e-001°)
4.34510224171487e+002	(1.19140338598627e+002dB,-7.89990463412247e-001°)
4.35511873685484e+002	(1.19140250315730e+002dB,-7.90244505312334e-001°)
4.36515832240081e+002	(1.19140162334013e+002dB,-7.90501023062305e-001°)
4.37522105158167e+002	(1.19140074652769e+002dB,-7.90760027013220e-001°)
4.38530697774900e+002	(1.19139987271292e+002dB,-7.91021527480833e-001°)
4.39541615437739e+002	(1.19139900188869e+002dB,-7.91285534790956e-001°)
4.40554863506467e+002	(1.19139813404799e+002dB,-7.91552059172532e-001°)
4.41570447353226e+002	(1.19139726918350e+002dB,-7.91821110983993e-001°)
4.42588372362540e+002	(1.19139640728805e+002dB,-7.92092700483494e-001°)
4.43608643931346e+002	(1.19139554835463e+002dB,-7.92366837801384e-001°)
4.44631267469022e+002	(1.19139469237588e+002dB,-7.92643533235420e-001°)
4.45656248397416e+002	(1.19139383934472e+002dB,-7.92922796884253e-001°)
4.46683592150876e+002	(1.19139298925384e+002dB,-7.93204638963482e-001°)
4.47713304176275e+002	(1.19139214209603e+002dB,-7.93489069586137e-001°)
4.48745389933044e+002	(1.19139129786395e+002dB,-7.93776098915201e-001°)
4.49779854893200e+002	(1.19139045655046e+002dB,-7.94065736978136e-001°)
4.50816704541372e+002	(1.19138961814825e+002dB,-7.94357993858762e-001°)
4.51855944374834e+002	(1.19138878264992e+002dB,-7.94652879663631e-001°)
4.52897579903532e+002	(1.19138795004835e+002dB,-7.94950404319784e-001°)
4.53941616650114e+002	(1.19138712033605e+002dB,-7.95250577925009e-001°)
4.54988060149959e+002	(1.19138629350574e+002dB,-7.95553410427387e-001°)
4.56036915951207e+002	(1.19138546955010e+002dB,-7.95858911791307e-001°)
4.57088189614785e+002	(1.19138464846169e+002dB,-7.96167091988152e-001°)
4.58141886714444e+002	(1.19138383023328e+002dB,-7.96477960877641e-001°)
4.59198012836779e+002	(1.19138301485743e+002dB,-7.96791528385328e-001°)
4.60256573581266e+002	(1.19138220232667e+002dB,-7.97107804434760e-001°)
4.61317574560289e+002	(1.19138139263367e+002dB,-7.97426798849080e-001°)
4.62381021399170e+002	(1.19138058577099e+002dB,-7.97748521473284e-001°)
4.63446919736197e+002	(1.19137978173125e+002dB,-7.98072982106164e-001°)
4.64515275222658e+002	(1.19137898050701e+002dB,-7.98400190548205e-001°)
4.65586093522867e+002	(1.19137818209078e+002dB,-7.98730156607449e-001°)
4.66659380314197e+002	(1.19137738647513e+002dB,-7.99062890018456e-001°)
4.67735141287106e+002	(1.19137659365258e+002dB,-7.99398400536590e-001°)
4.68813382145173e+002	(1.19137580361567e+002dB,-7.99736697866586e-001°)
4.69894108605123e+002	(1.19137501635699e+002dB,-8.00077791672296e-001°)
4.70977326396860e+002	(1.19137423186893e+002dB,-8.00421691692869e-001°)
4.72063041263498e+002	(1.19137345014403e+002dB,-8.00768407568658e-001°)
4.73151258961387e+002	(1.19137267117489e+002dB,-8.01117948884318e-001°)
4.74241985260151e+002	(1.19137189495385e+002dB,-8.01470325337348e-001°)
4.75335225942712e+002	(1.19137112147345e+002dB,-8.01825546494307e-001°)
4.76430986805322e+002	(1.19137035072619e+002dB,-8.02183621921456e-001°)
4.77529273657597e+002	(1.19136958270454e+002dB,-8.02544561178899e-001°)
4.78630092322544e+002	(1.19136881740092e+002dB,-8.02908373827027e-001°)
4.79733448636595e+002	(1.19136805480777e+002dB,-8.03275069406975e-001°)
4.80839348449634e+002	(1.19136729491764e+002dB,-8.03644657357789e-001°)
4.81947797625032e+002	(1.19136653772284e+002dB,-8.04017147242181e-001°)
4.83058802039677e+002	(1.19136578321583e+002dB,-8.04392548515406e-001°)
4.84172367584004e+002	(1.19136503138915e+002dB,-8.04770870571538e-001°)
4.85288500162025e+002	(1.19136428223509e+002dB,-8.05152122901841e-001°)
4.86407205691366e+002	(1.19136353574614e+002dB,-8.05536314899867e-001°)
4.87528490103290e+002	(1.19136279191470e+002dB,-8.05923455957043e-001°)
4.88652359342737e+002	(1.19136205073322e+002dB,-8.06313555432308e-001°)
4.89778819368349e+002	(1.19136131219406e+002dB,-8.06706622717958e-001°)
4.90907876152506e+002	(1.19136057628966e+002dB,-8.07102667134565e-001°)
4.92039535681354e+002	(1.19135984301233e+002dB,-8.07501698046688e-001°)
4.93173803954838e+002	(1.19135911235450e+002dB,-8.07903724746346e-001°)
4.94310686986738e+002	(1.19135838430862e+002dB,-8.08308756496550e-001°)
4.95450190804692e+002	(1.19135765886710e+002dB,-8.08716802564491e-001°)
4.96592321450238e+002	(1.19135693602220e+002dB,-8.09127872260381e-001°)
4.97737084978837e+002	(1.19135621576646e+002dB,-8.09541974758057e-001°)
4.98884487459913e+002	(1.19135549809209e+002dB,-8.09959119356807e-001°)
5.00034534976879e+002	(1.19135478299155e+002dB,-8.10379315220598e-001°)
5.01187233627173e+002	(1.19135407045727e+002dB,-8.10802571520849e-001°)
5.02342589522287e+002	(1.19135336048151e+002dB,-8.11228897481192e-001°)
5.03500608787805e+002	(1.19135265305672e+002dB,-8.11658302225878e-001°)
5.04661297563428e+002	(1.19135194817528e+002dB,-8.12090794892885e-001°)
5.05824662003014e+002	(1.19135124582954e+002dB,-8.12526384620241e-001°)
5.06990708274604e+002	(1.19135054601177e+002dB,-8.12965080555320e-001°)
5.08159442560460e+002	(1.19134984871452e+002dB,-8.13406891715327e-001°)
5.09330871057094e+002	(1.19134915393002e+002dB,-8.13851827241023e-001°)
5.10504999975305e+002	(1.19134846165068e+002dB,-8.14299896178426e-001°)
5.11681835540206e+002	(1.19134777186884e+002dB,-8.14751107584106e-001°)
5.12861383991263e+002	(1.19134708457694e+002dB,-8.15205470459262e-001°)
5.14043651582324e+002	(1.19134639976725e+002dB,-8.15662993869649e-001°)
5.15228644581654e+002	(1.19134571743220e+002dB,-8.16123686789705e-001°)
5.16416369271968e+002	(1.19134503756416e+002dB,-8.16587558203708e-001°)
5.17606831950465e+002	(1.19134436015548e+002dB,-8.17054617099606e-001°)
5.18800038928858e+002	(1.19134368519844e+002dB,-8.17524872475650e-001°)
5.19995996533412e+002	(1.19134301268557e+002dB,-8.17998333205278e-001°)
5.21194711104976e+002	(1.19134234260909e+002dB,-8.18475008289132e-001°)
5.22396188999016e+002	(1.19134167496150e+002dB,-8.18954906584047e-001°)
5.23600436585646e+002	(1.19134100973505e+002dB,-8.19438037054244e-001°)
5.24807460249668e+002	(1.19134034692224e+002dB,-8.19924408535065e-001°)
5.26017266390601e+002	(1.19133968651536e+002dB,-8.20414029941656e-001°)
5.27229861422717e+002	(1.19133902850682e+002dB,-8.20906910123977e-001°)
5.28445251775075e+002	(1.19133837288895e+002dB,-8.21403057951627e-001°)
5.29663443891552e+002	(1.19133771965421e+002dB,-8.21902482236007e-001°)
5.30884444230882e+002	(1.19133706879497e+002dB,-8.22405191798456e-001°)
5.32108259266688e+002	(1.19133642030354e+002dB,-8.22911195494647e-001°)
5.33334895487514e+002	(1.19133577417240e+002dB,-8.23420502081209e-001°)
5.34564359396865e+002	(1.19133513039385e+002dB,-8.23933120382072e-001°)
5.35796657513234e+002	(1.19133448896042e+002dB,-8.24449059119814e-001°)
5.37031796370145e+002	(1.19133384986450e+002dB,-8.24968327059628e-001°)
5.38269782516180e+002	(1.19133321309834e+002dB,-8.25490933013898e-001°)
5.39510622515019e+002	(1.19133257865447e+002dB,-8.26016885673022e-001°)
5.40754322945472e+002	(1.19133194652526e+002dB,-8.26546193777529e-001°)
5.42000890401515e+002	(1.19133131670316e+002dB,-8.27078866031201e-001°)
5.43250331492324e+002	(1.19133068918058e+002dB,-8.27614911135933e-001°)
5.44502652842312e+002	(1.19133006394988e+002dB,-8.28154337809454e-001°)
5.45757861091161e+002	(1.19132944100361e+002dB,-8.28697154686404e-001°)
5.47015962893862e+002	(1.19132882033410e+002dB,-8.29243370471094e-001°)
5.48276964920744e+002	(1.19132820193379e+002dB,-8.29792993826920e-001°)
5.49540873857514e+002	(1.19132758579520e+002dB,-8.30346033366801e-001°)
5.50807696405293e+002	(1.19132697191070e+002dB,-8.30902497757333e-001°)
5.52077439280647e+002	(1.19132636027283e+002dB,-8.31462395590133e-001°)
5.53350109215626e+002	(1.19132575087390e+002dB,-8.32025735542566e-001°)
5.54625712957799e+002	(1.19132514370655e+002dB,-8.32592526144445e-001°)
5.55904257270292e+002	(1.19132453876310e+002dB,-8.33162776049646e-001°)
5.57185748931818e+002	(1.19132393603614e+002dB,-8.33736493800507e-001°)
5.58470194736718e+002	(1.19132333551807e+002dB,-8.34313688000199e-001°)
5.59757601494998e+002	(1.19132273720145e+002dB,-8.34894367187114e-001°)
5.61047976032358e+002	(1.19132214107865e+002dB,-8.35478539963792e-001°)
5.62341325190236e+002	(1.19132154714230e+002dB,-8.36066214828604e-001°)
5.63637655825841e+002	(1.19132095538485e+002dB,-8.36657400334890e-001°)
5.64936974812189e+002	(1.19132036579876e+002dB,-8.37252105037111e-001°)
5.66239289038139e+002	(1.19131977837668e+002dB,-8.37850337391826e-001°)
5.67544605408433e+002	(1.19131919311101e+002dB,-8.38452105965367e-001°)
5.68852930843727e+002	(1.19131860999430e+002dB,-8.39057419256073e-001°)
5.70164272280632e+002	(1.19131802901917e+002dB,-8.39666285712167e-001°)
5.71478636671752e+002	(1.19131745017809e+002dB,-8.40278713857221e-001°)
5.72796030985714e+002	(1.19131687346357e+002dB,-8.40894712179836e-001°)
5.74116462207212e+002	(1.19131629886830e+002dB,-8.41514289099812e-001°)
5.75439937337041e+002	(1.19131572638473e+002dB,-8.42137453117485e-001°)
5.76766463392134e+002	(1.19131515600552e+002dB,-8.42764212658506e-001°)
5.78096047405601e+002	(1.19131458772320e+002dB,-8.43394576180882e-001°)
5.79428696426764e+002	(1.19131402153034e+002dB,-8.44028552135814e-001°)
5.80764417521195e+002	(1.19131345741962e+002dB,-8.44666148914064e-001°)
5.82103217770754e+002	(1.19131289538352e+002dB,-8.45307374987826e-001°)
5.83445104273627e+002	(1.19131233541481e+002dB,-8.45952238714894e-001°)
5.84790084144362e+002	(1.19131177750598e+002dB,-8.46600748554748e-001°)
5.86138164513910e+002	(1.19131122164975e+002dB,-8.47252912871951e-001°)
5.87489352529658e+002	(1.19131066783864e+002dB,-8.47908740105305e-001°)
5.88843655355470e+002	(1.19131011606543e+002dB,-8.48568238592414e-001°)
5.90201080171725e+002	(1.19130956632270e+002dB,-8.49231416740298e-001°)
5.91561634175354e+002	(1.19130901860317e+002dB,-8.49898282912835e-001°)
5.92925324579880e+002	(1.19130847289943e+002dB,-8.50568845499629e-001°)
5.94292158615452e+002	(1.19130792920423e+002dB,-8.51243112844126e-001°)
5.95662143528890e+002	(1.19130738751020e+002dB,-8.51921093325015e-001°)
5.97035286583716e+002	(1.19130684781009e+002dB,-8.52602795277389e-001°)
5.98411595060198e+002	(1.19130631009657e+002dB,-8.53288227057515e-001°)
5.99791076255388e+002	(1.19130577436239e+002dB,-8.53977396995501e-001°)
6.01173737483156e+002	(1.19130524060027e+002dB,-8.54670313431845e-001°)
6.02559586074235e+002	(1.19130470880292e+002dB,-8.55366984701694e-001°)
6.03948629376257e+002	(1.19130417896315e+002dB,-8.56067419113463e-001°)
6.05340874753790e+002	(1.19130365107361e+002dB,-8.56771625020877e-001°)
6.06736329588382e+002	(1.19130312512714e+002dB,-8.57479610716672e-001°)
6.08135001278594e+002	(1.19130260111650e+002dB,-8.58191384511690e-001°)
6.09536897240045e+002	(1.19130207903443e+002dB,-8.58906954735318e-001°)
6.10942024905448e+002	(1.19130155887381e+002dB,-8.59626329656836e-001°)
6.12350391724649e+002	(1.19130104062741e+002dB,-8.60349517584672e-001°)
6.13762005164669e+002	(1.19130052428796e+002dB,-8.61076526851463e-001°)
6.15176872709743e+002	(1.19130000984840e+002dB,-8.61807365696487e-001°)
6.16595001861356e+002	(1.19129949730149e+002dB,-8.62542042442412e-001°)
6.18016400138290e+002	(1.19129898664009e+002dB,-8.63280565361641e-001°)
6.19441075076655e+002	(1.19129847785705e+002dB,-8.64022942736457e-001°)
6.20869034229937e+002	(1.19129797094525e+002dB,-8.64769182844226e-001°)
6.22300285169032e+002	(1.19129746589759e+002dB,-8.65519293943699e-001°)
6.23734835482292e+002	(1.19129696270684e+002dB,-8.66273284349605e-001°)
6.25172692775558e+002	(1.19129646136607e+002dB,-8.67031162268541e-001°)
6.26613864672207e+002	(1.19129596186800e+002dB,-8.67792936036222e-001°)
6.28058358813190e+002	(1.19129546420569e+002dB,-8.68558613856110e-001°)
6.29506182857069e+002	(1.19129496837203e+002dB,-8.69328204012077e-001°)
6.30957344480064e+002	(1.19129447435990e+002dB,-8.70101714780065e-001°)
6.32411851376090e+002	(1.19129398216227e+002dB,-8.70879154405308e-001°)
6.33869711256797e+002	(1.19129349177218e+002dB,-8.71660531119478e-001°)
6.35330931851614e+002	(1.19129300318249e+002dB,-8.72445853215090e-001°)
6.36795520907786e+002	(1.19129251638626e+002dB,-8.73235128909842e-001°)
6.38263486190418e+002	(1.19129203137640e+002dB,-8.74028366488274e-001°)
6.39734835482517e+002	(1.19129154814604e+002dB,-8.74825574153045e-001°)
6.41209576585030e+002	(1.19129106668804e+002dB,-8.75626760206306e-001°)
6.42687717316888e+002	(1.19129058699551e+002dB,-8.76431932862785e-001°)
6.44169265515045e+002	(1.19129010906155e+002dB,-8.77241100347814e-001°)
6.45654229034523e+002	(1.19128963287909e+002dB,-8.78054270944001e-001°)
6.47142615748451e+002	(1.19128915844122e+002dB,-8.78871452885450e-001°)
6.48634433548105e+002	(1.19128868574106e+002dB,-8.79692654399655e-001°)
6.50129690342957e+002	(1.19128821477167e+002dB,-8.80517883739819e-001°)
6.51628394060709e+002	(1.19128774552609e+002dB,-8.81347149162001e-001°)
6.53130552647338e+002	(1.19128727799750e+002dB,-8.82180458885266e-001°)
6.54636174067141e+002	(1.19128681217899e+002dB,-8.83017821161664e-001°)
6.56145266302771e+002	(1.19128634806368e+002dB,-8.83859244237789e-001°)
6.57657837355286e+002	(1.19128588564464e+002dB,-8.84704736375057e-001°)
